id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,duration_minutes,hour,day_of_week,is_weekend,month,peak_hour_flag,is_night,is_holiday,event_window,event_window_code,location_cluster,distance_to_nearest_junction_km,distance_to_nearest_corridor_km,is_major_corridor,event_path_distance_km,contains_water,contains_tree,contains_accident,contains_rally,contains_breakdown,contains_pothole,contains_closure,event_type_encoded,event_cause_encoded,priority_encoded,veh_type_encoded,status_encoded,corridor_encoded,junction_encoded,zone_encoded,tfidf_accident,tfidf_congestion,tfidf_construction,tfidf_others,tfidf_pot_holes,tfidf_procession,tfidf_public_event,tfidf_road_conditions,tfidf_starting_problem,tfidf_starting_problem_vehicle_breakdown,tfidf_tree_fall,tfidf_unknown,tfidf_unknown_accident,tfidf_unknown_pot_holes,tfidf_unknown_tree_fall,tfidf_unknown_vehicle_breakdown,tfidf_unknown_water_logging,tfidf_vehicle_breakdown,tfidf_vehicle_breakdown_vehicle_breakdown,tfidf_water_logging,severity_score,severity,severity_encoded,congestion_impact_score,affected_radius,corridor_historical_avg_duration,corridor_historical_avg_severity,corridor_historical_event_frequency,corridor_historical_avg_impact,junction_historical_avg_duration,junction_historical_avg_severity,junction_historical_event_frequency,junction_historical_avg_impact,location_cluster_historical_avg_duration,location_cluster_historical_avg_severity,location_cluster_historical_event_frequency,location_cluster_historical_avg_impact,corridor_rolling_impact_30d,junction_rolling_impact_30d,location_cluster_rolling_impact_30d,historical_impact_score
FKID000474,unplanned,13.0418888,77.5476664,13.0418888,77.5476664,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",,vehicle_breakdown,0,2024-02-05 03:31:36.146000+00:00,2024-02-05 05:01:47.550131+00:00,closed,1,2024-02-05 05:01:47.550684+00:00,,unknown,unknown,bmtc_bus,FKN00GL0233,orr_north_2,high,,,,2024-02-05 03:32:19.251441+00:00,,1,FKUSR00343,FKUSR00001,,,,jalahalli,,FKKG000335,,,,FKUSR00343,2024-02-05 05:01:47.550131+00:00,,,,unknown,unknown,90.19006885,3,0,0,2,0,1,0,late_night,2,0,0.9840480945780792,0.701221095155156,1,0.0,0,0,0,0,1,0,0,1,13,0,1,1,17,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123344187878399,0.0,0.0,0.0,0.7156993212206915,0.0,0.3358884356032517,0.0,0.0,3,Medium,1,56.27,0.9,668.3508308985815,1.3617021276595744,235,70.28727659574467,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,69.83909090909091,65.13217623497998,66.01280938833571,67.77
FKID000478,planned,13.0271353,77.5796689,13.0271353,77.5796689,"Dr Rajgopal Road, MET Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",,procession,0,2024-02-05 04:41:29.705000+00:00,2024-02-05 04:41:46+00:00,closed,1,2024-02-05 05:35:48.261861+00:00,,unknown,person_junction_to_bhoopasandra_bus_stand_traffic_slow_moment_sir,unknown,,non_corridor,low,,,,2024-02-05 04:43:56.147598+00:00,,1,FKUSR00346,FKUSR00001,,,,kodigehalli,,FKKG000338,,,,,,,,,unknown,unknown,1.0,4,0,0,2,0,1,0,late_night,2,0,1.4698350096612145,1.4955864884680152,1,0.0,0,0,0,1,0,0,0,0,7,1,10,1,11,277,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Low,0,30.12,0.55,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,59.15988909426987,65.11516042780748,65.99440883190883,50.93
FKID000483,unplanned,12.9928511,77.5835581,12.9928511,77.5835581,"Kumar Krupa Road, State Government Quarter, Kumara Park East, Seshadripuram, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,0,2024-02-05 05:34:22.408000+00:00,2024-02-05 07:35:47.832846+00:00,closed,1,2024-02-05 07:35:47.832846+00:00,,unknown,kumaara_krupaar_rood_location_biemtisi_elektrikal_bas_ketru_nimtide_samchaarakke_tumbaa_tomdare_aaguttade_ardha_gamteyalli_kliyar_aagutte,bmtc_bus,FKN00GL0237,bellary_road_1,high,,,,2024-02-05 05:35:44.910556+00:00,,1,FKUSR00348,FKUSR00001,,,,high_ground,,FKKG000340,,,,,,,,,unknown,unknown,121.42374743333333,5,0,0,2,0,1,0,late_night,2,0,0.6866008009072923,1.3951253238129364,1,0.0,0,0,0,0,1,0,0,1,13,0,1,1,2,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,60.18,0.9,577.4034752757923,1.4065573770491804,610,70.72727868852459,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,69.2754128440367,65.13449197860962,66.01460770328103,67.77
FKID000479,unplanned,13.0757816,77.5904347,13.0757816,77.5904347,"1st Main Road, Century Horizon, Yashoda Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560065 (India)",,vehicle_breakdown,0,2024-02-05 05:39:24.680000+00:00,2024-02-05 05:51:38.239887+00:00,closed,0,2024-02-05 05:51:38.240391+00:00,,unknown,jakkur_cross_on_flyover_towards_airport_due_to_empty_fuel_traffic_moment_slow_sir,private_car,FKN00GL0235,bellary_road_2,high,,,,2024-02-05 05:40:03.196657+00:00,,1,FKUSR00296,FKUSR00296,,,,yelahanka,,FKKG000288,,,,FKUSR00296,2024-02-05 05:51:38.239887+00:00,,,,unknown,unknown,12.225998116666666,5,0,0,2,0,1,0,late_night,2,0,0.3633263550462629,2.696536982314392,1,0.0,0,0,0,0,1,0,0,1,13,0,7,1,3,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,Medium,1,46.53,0.9,623.9550017936675,1.482849604221636,379,72.46828496042217,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,71.33125,65.13254010695186,66.01356633380885,67.77
FKID000481,unplanned,13.0897567,77.5966983,13.0897567,77.5966983,"Bellary Road, Legacy Cirocco, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,0,2024-02-05 07:00:17.998000+00:00,2024-02-05 09:35:47.785924+00:00,closed,1,2024-02-05 09:35:47.785924+00:00,,unknown,crane_breakdown_at_gkvk_towards_location_traffic_no_problem,others,FKN00GL0236,bellary_road_2,high,,,,2024-02-05 07:01:40.012659+00:00,,1,FKUSR00296,FKUSR00001,,,,yelahanka,,FKKG000288,,,,,,,,,unknown,unknown,155.4964654,7,0,0,2,1,0,0,morning,3,0,0.5103133902237098,1.0110024969991869,1,0.0,0,0,0,0,1,0,0,1,13,0,5,1,3,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,High,2,89.44,1.25,623.9550017936675,1.482849604221636,379,72.46828496042217,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,71.72522727272727,65.16499332443257,66.02700714285714,67.77
FKID000486,unplanned,12.987838,77.5130677,12.987838,77.5130677,"Magadi Main Road, Srigandakavulu Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,0,2024-02-05 07:01:35.255000+00:00,2024-02-05 09:35:47.815157+00:00,closed,1,2024-02-05 09:35:47.815157+00:00,,unknown,sumanahalli_towards_srigandkavalu_magadi_main_road_sir,heavy_vehicle,FKN00GL0239,magadi_road,high,,,,2024-02-05 07:02:53.569300+00:00,,1,FKUSR00161,FKUSR00001,,,,kamakshipalya,,FKKG000155,,,,,,,,,unknown,unknown,154.20933595,7,0,0,2,1,0,0,morning,3,0,0.3904811495401566,0.6442780269545768,1,0.0,0,0,0,0,1,0,0,1,13,0,2,1,9,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,High,2,89.28,1.25,818.8443011482993,1.3714285714285714,245,68.61187755102041,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,69.36195652173913,65.19714666666667,66.0436045681656,67.77
FKID000482,unplanned,13.0102806,77.6978433,13.0102806,77.6978433,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",,water_logging,0,2024-02-05 07:24:13.608000+00:00,2024-02-07 17:25:17.836737+00:00,closed,1,2024-02-07 17:25:17.837245+00:00,,unknown,water_loging_grt_towards_city_sir_vehicle_movement_slow_sor,unknown,,non_corridor,low,,,,2024-02-05 07:25:38.142364+00:00,,1,FKUSR00347,FKUSR00001,,,,k_r_pura,,FKKG000339,,,,FKUSR00347,2024-02-07 17:25:17.836737+00:00,,,,unknown,unknown,3481.07047895,7,0,0,2,1,0,0,morning,3,0,0.10830806316006941,4.542161034310774,1,0.0,1,0,0,0,0,0,0,1,15,1,10,1,11,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,Medium,1,85.0,0.9,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,59.25351851851851,65.2235153129161,66.06234118486796,53.68
FKID000484,unplanned,12.9615318,77.5604072,12.9615318,77.5604072,"BGS Flyover, Mariyamma Layout, JJR Nagar South, Bengaluru, Karnataka. Pin-560018 (India)",,vehicle_breakdown,0,2024-02-05 08:22:28.233000+00:00,2024-02-05 10:35:47.671414+00:00,closed,1,2024-02-05 10:35:47.671414+00:00,,unknown,starting,private_bus,FKN00GL0238,mysore_road,high,,,,2024-02-05 08:23:54.791504+00:00,,1,FKUSR00065,FKUSR00001,,,,chamarajpet,,FKKG000059,,,,,,,,,unknown,unknown,133.32397356666667,8,0,0,2,1,0,0,morning,3,0,0.11077357852122002,0.6615050802270619,1,0.0,0,0,0,0,1,0,0,1,13,0,6,1,10,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,High,2,86.67,1.25,813.8669654716016,1.4158815612382234,743,70.74039030955585,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,72.53158333333334,65.25203457446808,66.06972857142858,67.77
FKID000488,unplanned,12.9863077,77.6461739,12.9863077,77.6461739,"Old Madras Road, Aveda Meta, Binnamangala, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",,vehicle_breakdown,0,2024-02-05 08:51:59.469000+00:00,2024-02-05 11:35:48.241127+00:00,closed,1,2024-02-05 11:35:48.241127+00:00,,unknown,ngef_towards_80feet,private_bus,FKN00GL0240,old_madras_road,high,,,,2024-02-05 08:53:30.653262+00:00,,1,FKUSR00351,FKUSR00001,,,,banaswadi,,FKKG000343,,,,,,,,,unknown,unknown,163.81286878333333,8,0,0,2,1,0,0,morning,3,0,0.08733711275746203,2.0481984546923537,1,0.0,0,0,0,0,1,0,0,1,13,0,6,1,13,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,High,2,90.48,1.25,668.8291854577947,1.376425855513308,263,69.49433460076045,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,67.3780701754386,65.28553784860559,66.08890636168692,67.77
FKID000489,unplanned,12.9863102,77.646048,12.9863102,77.646048,"1st Main Road, Aveda Meta, Binnamangala, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",,vehicle_breakdown,0,2024-02-05 08:54:12.590000+00:00,2024-02-05 11:35:48.259046+00:00,closed,1,2024-02-05 11:35:48.259046+00:00,,unknown,ngef_towards_80feet,private_bus,FKN00GL0240,old_madras_road,high,,,,2024-02-05 08:55:55.748399+00:00,,1,FKUSR00351,FKUSR00001,,,,banaswadi,,FKKG000343,,,,,,,,,unknown,unknown,161.59448410000002,8,0,0,2,1,0,0,morning,3,0,0.0752229367148502,2.035737372561051,1,0.0,0,0,0,0,1,0,0,1,13,0,6,1,13,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,High,2,90.2,1.25,668.8291854577947,1.376425855513308,263,69.49433460076045,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,67.77155172413794,65.31858090185676,66.10612857142857,67.77
FKID000487,unplanned,12.912785,77.5589141,12.912785,77.5589141,"1st Cross Road, Muneshwara Nagar, Padmanabhanagar, Bengaluru, Karnataka. Pin-560070 (India)",,accident,0,2024-02-05 09:28:17.083000+00:00,2024-02-05 10:35:47.706965+00:00,closed,1,2024-02-05 10:35:47.706965+00:00,,unknown,unknown,unknown,,non_corridor,low,,,,2024-02-05 09:29:11.047310+00:00,,1,FKUSR00350,FKUSR00001,,,,k_s_layout,,FKKG000342,,,,,,,,,unknown,unknown,67.51039941666667,9,0,0,2,1,0,0,morning,3,0,0.7580155954552817,0.7257657197701242,1,0.0,0,0,1,0,0,0,0,1,0,1,10,1,11,277,8,0.5837119184830725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921416445339535,0.7109889780038909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Medium,1,63.44,0.9,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,59.2912037037037,65.31609271523179,66.09488920657613,57.34
FKID000490,planned,12.9567617,77.7015267,12.95688,77.7011767,"HAL Airport Road, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)","HAL Airport Road, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",construction,1,2024-02-05 11:23:01.315000+00:00,2024-02-05 11:53:01.315000+00:00,closed,1,2024-02-05 12:35:47.849372+00:00,,unknown,kundalahalli_towards_doddanekundi_main_road_and_person_police_station_towards_location_service_road_closed_regarding_metro_work_sir,unknown,,varthur_road,high,,,,2024-02-05 11:27:30.380637+00:00,,1,FKUSR00352,FKUSR00001,,,,hal_old_airport,,FKKG000344,,,,,,,,,unknown,unknown,30.0,11,0,0,2,1,0,0,morning,3,0,0.08660907404577797,1.4222575664816381,0,0.04014380064138188,0,0,0,0,0,0,1,0,2,0,10,1,21,277,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,High,2,78.75,1.458,824.8965201454546,1.5454545454545454,77,66.54675324675325,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,73.71000000000001,65.33386243386244,66.10392857142857,90.95
FKID000495,unplanned,13.0929683,77.59668,13.0929683,77.59668,"Bellary Road, RMZ Galleria Residences, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,0,2024-02-05 12:36:33.524000+00:00,2024-02-05 13:53:31.224658+00:00,closed,1,2024-02-05 14:17:33.956624+00:00,,unknown,hgv_vehicle_offroad_vidyashilpa_towards_city_sir,heavy_vehicle,FKN00GL0241,bellary_road_2,high,,,,2024-02-05 12:38:31.249422+00:00,,1,FKUSR00182,FKUSR00001,,,,yelahanka,,FKKG000175,,,,FKUSR00182,2024-02-05 13:53:31.224658+00:00,,,,unknown,unknown,76.96167763333332,12,0,0,2,0,0,0,afternoon,0,0,0.15320825279943046,0.6693823999442529,1,0.0,0,0,0,0,1,0,0,1,13,0,2,1,3,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,54.62,0.9,623.9550017936675,1.482849604221636,379,72.46828496042217,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,71.3525,65.31970937912813,66.09573162027124,67.77
FKID000497,unplanned,12.9773537,77.6271626,12.9773537,77.6271626,"Old Madras Road, A Nanjappa Circle, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",,accident,0,2024-02-05 16:05:05.254000+00:00,2024-02-05 18:12:24.841846+00:00,closed,1,2024-02-05 18:12:24.841846+00:00,,unknown,person_k01ap1503_vehicle_met_with_an_accident_on_location_between_ramaiah_junction_and_adarsh_junction_due_to_steering_wheel_sticking_the_vehicle_is_on_the_side_there_is_no_problem_with_traffic_sir,unknown,,old_madras_road,high,,,,2024-02-05 16:09:46.349017+00:00,,1,FKUSR00242,FKUSR00001,,,,halasur,,FKKG000234,,,,,,,,,unknown,unknown,127.32646410000001,16,0,0,2,0,0,0,afternoon,0,0,0.19809047427190488,0.2652144788582833,1,0.0,0,0,1,0,0,0,0,1,0,0,10,1,13,277,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Medium,1,60.92,0.9,668.8291854577947,1.376425855513308,263,69.49433460076045,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,67.65542372881356,65.31390501319261,66.10813704496788,64.36
FKID000514,unplanned,12.9879506,77.6499319,12.9879506,77.6499319,"Old Madras Road, Krishnamurthy Nagar, New Baiyappanahalli Layout, Baiyappanahalli, Bengaluru, Karnataka. Pin-560038 (India)",,vehicle_breakdown,0,2024-02-05 18:47:19.824000+00:00,2024-02-05 21:35:47.845032+00:00,closed,1,2024-02-05 21:35:47.845032+00:00,,unknown,vehicle_joint_cut,truck,FKN00GL0249,old_madras_road,high,Empty Eicher vehicle,Joint cut,5.0,2024-02-05 18:56:40.118229+00:00,,1,FKUSR00365,FKUSR00001,,,,banaswadi,,FKKG000357,,,,,,,,,unknown,unknown,168.46701720000002,18,0,0,2,1,0,0,evening,1,0,0.22874516445954302,2.4943782207117566,1,0.0,0,0,0,0,1,0,0,1,13,0,9,1,13,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,High,2,91.06,1.25,668.8291854577947,1.376425855513308,263,69.49433460076045,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,68.0455,65.34782608695652,66.12593437945793,67.77
FKID000498,unplanned,12.9538866,77.5687814,12.9540794,77.5689174,"Ranga Rao Road, Sankarapuram, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)","Jnanodaya School Road, Sankarapuram, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",tree_fall,1,2024-02-05 18:56:54.298000+00:00,2024-02-05 19:02:44.848641+00:00,active,1,2024-02-05 19:02:44.848641+00:00,,unknown,fall_tree,unknown,,non_corridor,low,,,,2024-02-05 18:58:06.473973+00:00,,1,FKUSR00356,FKUSR00001,,,,v_v_puram_c_pet,,FKKG000348,,,,,,,,,unknown,unknown,5.842510683333333,18,0,0,2,1,0,0,evening,1,0,0.72289776712734,0.9367851213965539,1,0.026015464041452926,0,1,0,0,0,0,0,1,12,1,10,0,11,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Medium,1,70.73,1.405,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,59.34155555555556,65.35490789473684,66.12921596578761,82.81
FKID000510,unplanned,12.9473844,77.6989762,12.9473844,77.6989762,"Outer Ring Road, Sumadhura Platinum Square, Kadubisanahalli, Bengaluru, Karnataka. Pin-560037 (India)",,vehicle_breakdown,0,2024-02-05 19:02:03.207000+00:00,2024-02-05 21:35:47.858573+00:00,closed,1,2024-02-05 21:35:47.858573+00:00,,unknown,biriyani_zone_towards_location_police_station_outr_ring_road,heavy_vehicle,FKN00GL0246,orr_east_1,high,,,,2024-02-05 19:05:53.356091+00:00,,1,FKUSR00359,FKUSR00001,,,,hal_old_airport,,FKKG000351,,,,,,,,,unknown,unknown,153.7441928833333,19,0,0,2,1,0,0,evening,1,0,0.9786872186622666,1.9901606691599953,1,0.0,0,0,0,0,1,0,0,1,13,0,2,1,14,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,High,2,89.22,1.25,807.4184427430328,1.4385245901639345,244,70.74364754098362,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,71.32479166666667,65.38626806833113,66.1456623931624,67.77
FKID000511,unplanned,12.9652817,77.7019333,12.9652817,77.7019333,"Outer Ring Road, Anantha Ram Reddy Layout, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,vehicle_breakdown,0,2024-02-05 19:03:33.890000+00:00,2024-02-05 21:35:47.869289+00:00,closed,1,2024-02-05 21:35:47.869289+00:00,,unknown,eicher_vehicle_off_road_location_towards_kr_puram_sir,others,FKN00GL0247,orr_east_2,high,,,,2024-02-05 19:06:49.096973+00:00,,1,FKUSR00352,FKUSR00001,,,,hal_old_airport,,FKKG000344,,,,,,,,,unknown,unknown,152.23298815,19,0,0,2,1,0,0,evening,1,0,0.999370310016253,0.49294761208782883,1,0.0,0,0,0,0,1,0,0,1,13,0,5,1,15,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,High,2,89.03,1.25,876.6935581073084,1.6737967914438503,187,83.22967914438503,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,84.81555555555555,65.4172965879265,66.16195017793595,67.77
FKID000499,unplanned,12.9758572,77.5875033,12.9756701,77.5876657,"Dr Ambedkar Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)","Cubbon Park Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",water_logging,1,2024-02-05 19:18:31.689000+00:00,2024-02-13 02:59:11.846816+00:00,closed,1,2024-02-13 02:59:11.847328+00:00,,unknown,unknown,unknown,,non_corridor,low,,,,2024-02-05 19:20:02.695228+00:00,,1,FKUSR00357,FKUSR00001,,,,halasuru_gate,,FKKG000349,,,,FKUSR00357,2024-02-13 02:59:11.846816+00:00,,,,unknown,unknown,10080.0,19,0,0,2,1,0,0,evening,1,0,0.14181175658062273,0.5451174351447594,1,0.027248572910422816,1,0,0,0,0,0,0,1,15,1,10,1,11,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3795870088957742,0.0,0.0,0.0,0.0,0.7555395657166241,0.0,0.0,0.5339229039049501,5,High,2,100.0,1.755,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,59.41670979667283,65.46262123197903,66.18601706970128,81.18
FKID000501,unplanned,12.9561486,77.7009942,12.9561486,77.7009942,"Marathahalli Underpass, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,vehicle_breakdown,0,2024-02-05 19:22:40.347000+00:00,2024-02-05 20:00:09.377778+00:00,closed,0,2024-02-05 20:00:09.378338+00:00,,unknown,marattalli_bridge_service_road_towards_location,heavy_vehicle,FKN00GL0243,varthur_road,high,,,,2024-02-05 19:25:22.499904+00:00,,1,FKUSR00359,FKUSR00001,,,,hal_old_airport,,FKKG000351,,,,FKUSR00359,2024-02-05 20:00:09.377778+00:00,,,,unknown,unknown,37.483846299999996,19,0,0,2,1,0,0,evening,1,0,0.02834266584644731,1.4874998421738423,0,0.0,0,0,0,0,1,0,0,1,13,0,2,1,21,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,49.69,0.6,824.8965201454546,1.5454545454545454,77,66.54675324675325,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,71.0411111111111,65.44197643979058,66.17429282160626,67.77
FKID000500,unplanned,12.9681574,77.6061899,12.9681574,77.6061899,"Museum Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",,vehicle_breakdown,0,2024-02-05 19:23:35.292000+00:00,2024-02-05 20:25:22.227986+00:00,closed,0,2024-02-05 20:25:24.660341+00:00,,unknown,unknown,heavy_vehicle,FKN00GL0242,mysore_road,high,,,,2024-02-05 19:24:42.318268+00:00,,1,FKUSR00358,FKUSR00001,,,,ashok_nagar,,FKKG000350,,,,FKUSR00358,2024-02-05 20:25:22.227986+00:00,,,,unknown,unknown,61.782266433333334,19,0,0,2,1,0,0,evening,1,0,0.006996962664766645,1.4128600088581802,1,0.0,0,0,0,0,1,0,0,1,13,0,2,1,10,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123344187878399,0.0,0.0,0.0,0.7156993212206915,0.0,0.3358884356032517,0.0,0.0,4,High,2,77.72,1.25,813.8669654716016,1.4158815612382234,743,70.74039030955585,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,72.69716666666666,65.45802614379085,66.18249289772729,67.77
