id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,duration_minutes,hour,day_of_week,is_weekend,month,peak_hour_flag,is_night,is_holiday,event_window,event_window_code,location_cluster,distance_to_nearest_junction_km,distance_to_nearest_corridor_km,is_major_corridor,event_path_distance_km,contains_water,contains_tree,contains_accident,contains_rally,contains_breakdown,contains_pothole,contains_closure,event_type_encoded,event_cause_encoded,priority_encoded,veh_type_encoded,status_encoded,corridor_encoded,junction_encoded,zone_encoded,tfidf_accident,tfidf_congestion,tfidf_construction,tfidf_others,tfidf_pot_holes,tfidf_procession,tfidf_public_event,tfidf_road_conditions,tfidf_starting_problem,tfidf_starting_problem_vehicle_breakdown,tfidf_tree_fall,tfidf_unknown,tfidf_unknown_accident,tfidf_unknown_pot_holes,tfidf_unknown_tree_fall,tfidf_unknown_vehicle_breakdown,tfidf_unknown_water_logging,tfidf_vehicle_breakdown,tfidf_vehicle_breakdown_vehicle_breakdown,tfidf_water_logging,severity_score,severity,severity_encoded,congestion_impact_score,affected_radius,corridor_historical_avg_duration,corridor_historical_avg_severity,corridor_historical_event_frequency,corridor_historical_avg_impact,junction_historical_avg_duration,junction_historical_avg_severity,junction_historical_event_frequency,junction_historical_avg_impact,location_cluster_historical_avg_duration,location_cluster_historical_avg_severity,location_cluster_historical_event_frequency,location_cluster_historical_avg_impact,corridor_rolling_impact_30d,junction_rolling_impact_30d,location_cluster_rolling_impact_30d,historical_impact_score,safe_corridor_avg_duration,safe_corridor_avg_severity,safe_corridor_avg_impact,safe_corridor_event_frequency,safe_corridor_rolling_impact_30d,safe_junction_avg_duration,safe_junction_avg_severity,safe_junction_avg_impact,safe_junction_event_frequency,safe_junction_rolling_impact_30d,safe_location_cluster_avg_duration,safe_location_cluster_avg_severity,safe_location_cluster_avg_impact,safe_location_cluster_event_frequency,safe_location_cluster_rolling_impact_30d,tfidf_safe_accident,tfidf_safe_congestion,tfidf_safe_construction,tfidf_safe_others,tfidf_safe_pot_holes,tfidf_safe_procession,tfidf_safe_public_event,tfidf_safe_road_conditions,tfidf_safe_starting_problem,tfidf_safe_starting_problem_vehicle_breakdown,tfidf_safe_tree_fall,tfidf_safe_unknown,tfidf_safe_unknown_accident,tfidf_safe_unknown_pot_holes,tfidf_safe_unknown_tree_fall,tfidf_safe_unknown_vehicle_breakdown,tfidf_safe_unknown_water_logging,tfidf_safe_vehicle_breakdown,tfidf_safe_vehicle_breakdown_vehicle_breakdown,tfidf_safe_water_logging,recommended_personnel,recommended_barricades,deployment_risk_index,deployment_tier
FKID001742,unplanned,13.0728983,77.59279,13.0728983,77.59279,"Bellary Road, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,0,2024-03-16 21:48:10.185000+00:00,2024-03-17 00:35:47.903333+00:00,closed,1,2024-03-17 00:35:47.903333+00:00,,unknown,person_cut,private_car,FKN00GL0912,bellary_road_2,high,,,,2024-03-16 21:49:30.668947+00:00,,1,FKUSR00224,FKUSR00001,,,,yelahanka,,FKKG000216,,,,,,,,,unknown,unknown,167.62863888333334,21,5,1,3,1,0,0,evening,1,0,0.0707292799881277,2.932731829000437,1,0.0,0,0,0,0,1,0,0,1,13,0,7,1,3,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,High,2,90.95,1.25,623.9550017936675,1.482849604221636,379,72.46828496042217,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,71.65285714285714,65.90671848013817,65.96415072463768,67.77,598.958739072709,1.486404833836858,72.50456193353475,331.0,71.06857142857142,982.787938507369,1.0371263259402121,65.20405496624879,4148.0,65.87873344847438,950.6304029779449,1.0848725385437339,65.47164555029767,6551.0,65.93597101449275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,9,6,Critical
FKID001767,unplanned,12.9996581,77.5838823,12.9996581,77.5838823,"Sankey Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",,vehicle_breakdown,0,2024-03-16 22:30:53.582000+00:00,2024-03-17 00:35:47.939854+00:00,closed,1,2024-03-17 00:35:47.939854+00:00,,unknown,starting_problem,lcv,FKN00GL0924,bellary_road_1,high,,,,2024-03-16 22:32:08.487730+00:00,,1,FKUSR00004,FKUSR00001,,,,sadashivanagar,,FKKG000003,,,,,,,,,unknown,unknown,124.90596423333334,22,5,1,3,0,1,0,night,4,0,1.1809006094281678,1.6722335127679882,1,0.0,0,0,0,0,1,0,0,1,13,0,4,1,2,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6860122610951053,0.6978582725561806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058664835569033,0.0,0.0,3,Medium,1,60.61,0.9,577.4034752757923,1.4065573770491804,610,70.72727868852459,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,74.87961240310077,65.88974595842957,65.94722674418604,67.77,619.3332116944999,1.424,71.24674,500.0,75.07209302325582,982.5914672372741,1.037358399614365,65.21026030368763,4149.0,65.89805427251731,950.5108972141941,1.08501221001221,65.47553418803419,6552.0,65.95559302325582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6860122610951053,0.6978582725561806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058664835569033,0.0,0.0,6,13,3,Medium
FKID001750,unplanned,13.0197719,77.7086475,13.0197719,77.7086475,"MBT Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",,vehicle_breakdown,0,2024-03-16 22:35:16.313000+00:00,2024-03-16 22:49:26.280414+00:00,closed,1,2024-03-16 22:49:26.280988+00:00,,unknown,unknown,private_car,FKN00GL0916,non_corridor,low,,,,2024-03-16 22:37:01.933206+00:00,,1,FKUSR00908,FKUSR00001,,,,k_r_pura,,FKKG000887,,,,FKUSR00908,2024-03-16 22:49:26.280414+00:00,,,,unknown,unknown,14.166123566666666,22,5,1,3,0,1,0,night,4,0,1.6843584888238388,5.655311887284943,1,0.0,0,0,0,0,1,0,0,1,13,1,7,1,11,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123344187878399,0.0,0.0,0.0,0.7156993212206915,0.0,0.3358884356032517,0.0,0.0,0,Low,0,31.77,0.55,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,58.86089285714285,65.8700577034045,65.92736780941313,53.22,1156.452896776668,0.5241840346047975,57.98955564294141,2543.0,58.925223214285715,982.3847960317308,1.0373493975903614,65.2091518072289,4150.0,65.89500288517021,950.3849083643573,1.0849992369906913,65.47479169845872,6553.0,65.9524869262057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123344187878399,0.0,0.0,0.0,0.7156993212206915,0.0,0.3358884356032517,0.0,0.0,8,7,1,Low
FKID001758,planned,12.9954628,77.6667978,12.9954628,77.6667978,"Old Madras Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",,construction,0,2024-03-16 22:41:58.470000+00:00,2024-03-16 23:11:58.470000+00:00,closed,1,2024-03-16 23:35:48.078223+00:00,,unknown,drainage_cleaning_for_mmt_down_ramp,unknown,,orr_north_1,high,,,,2024-03-16 22:43:33.144951+00:00,,1,FKUSR00391,FKUSR00001,,,,mahadevapura,,FKKG000381,,,,,,,,,unknown,unknown,30.0,22,5,1,3,0,1,0,night,4,0,1.0997420776591833,4.2271501799406055,1,0.0,1,0,0,0,0,0,0,0,2,0,10,1,16,277,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Medium,1,48.75,0.9,641.4628361309698,1.4036363636363636,275,70.51603636363636,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,68.9736923076923,65.87161569532603,65.9289366647298,82.45,683.7877430232593,1.4266666666666667,71.38515555555556,225.0,69.15846153846154,982.1515465322211,1.0370994940978078,65.20109612141653,4151.0,65.8700577034045,950.2420614335063,1.0848336893500152,65.46964906927067,6554.0,65.92736780941313,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13,3,Medium
FKID001766,unplanned,12.9424555,77.7472966,12.9424917,77.7473567,"Muthsandra Main Road, KSRTC Travel House Junction, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)","Muthsandra Main Road, KSRTC Travel House Junction, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",road_conditions,1,2024-03-16 23:08:01.387000+00:00,2024-03-16 23:19:43.423556+00:00,active,1,2024-03-16 23:19:43.423556+00:00,,unknown,kptcl_works_in_progress,unknown,,non_corridor,low,,,,2024-03-16 23:09:18.305250+00:00,,1,FKUSR00524,FKUSR00001,,,,whitefield,,FKKG000513,,,,,,,,,unknown,unknown,11.700609266666667,23,5,1,3,0,1,0,night,4,0,3.5922077201375564,3.833534013123338,1,0.0076565367023137,0,0,0,0,0,0,0,1,10,1,10,0,11,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Medium,1,61.46,1.402,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,58.8838244047619,65.86907151095733,65.92634146341463,79.47,1156.0038846802804,0.5239779874213837,57.979249213836475,2544.0,58.86089285714285,981.9222229420159,1.0370905587668593,65.19713391136801,4152.0,65.860184544406,950.1016736285584,1.0848207475209763,65.46709839816934,6555.0,65.91739256678281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,15,5,Critical
FKID001770,unplanned,12.9993009,77.583823,12.9993009,77.583823,"Palace Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",,road_conditions,0,2024-03-16 23:09:35.895000+00:00,2024-03-17 02:05:06.119287+00:00,closed,0,2024-03-17 02:05:06.119993+00:00,,unknown,unknown,unknown,,bellary_road_1,high,,,,2024-03-16 23:10:46.509244+00:00,,1,FKUSR00004,FKUSR00001,,,,sadashivanagar,,FKKG000003,,,,FKUSR00004,2024-03-17 02:05:06.119287+00:00,,,,unknown,unknown,175.50373811666665,23,5,1,3,0,1,0,night,4,0,1.195451545094218,1.7122809445451703,1,0.0,0,0,0,0,0,0,0,1,10,0,10,1,2,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701245667687058,0.0,0.0,0.0,0.4928318560174172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Medium,1,66.94,0.9,577.4034752757923,1.4065573770491804,610,70.72727868852459,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,74.81853846153847,65.86968876080692,65.9269297736506,69.36,618.3463309610445,1.4231536926147705,71.22550898203593,501.0,74.96084615384615,981.6886034829079,1.0370816277389838,65.19623404767638,4153.0,65.85764841498559,949.9585374076368,1.0848078096400244,65.46648718730933,6556.0,65.9148055716773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701245667687058,0.0,0.0,0.0,0.4928318560174172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,3,Medium
FKID001774,unplanned,12.9620957,77.5636074,12.9620957,77.5636074,"Mysore Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,vehicle_breakdown,0,2024-03-17 00:46:02.983000+00:00,2024-03-17 02:20:07.696764+00:00,closed,1,2024-03-17 02:20:07.697300+00:00,,unknown,air_problem,bmtc_bus,FKN00GL0928,mysore_road,high,,,,2024-03-17 00:46:58.266077+00:00,,1,FKUSR00065,FKUSR00001,,,,chamarajpet,,FKKG000059,,,,FKUSR00065,2024-03-17 02:20:07.696764+00:00,,,,unknown,unknown,94.07856273333331,0,6,1,3,0,1,0,late_night,2,0,0.4630935615110113,0.3127236956725977,1,0.0,0,0,0,0,1,0,0,1,13,0,1,1,10,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,56.76,0.9,813.8669654716016,1.4158815612382234,743,70.74039030955585,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,73.86695652173913,65.88950923787529,65.94698837209303,67.77,836.6603294067953,1.4110738255033557,70.6743456375839,596.0,73.89937888198759,981.4945291291848,1.0370727010110736,65.19665382763601,4154.0,65.9029272517321,949.8404262593539,1.0847948757053532,65.46671191093488,6557.0,65.9605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,8,3,Medium
FKID001798,unplanned,12.9473062,77.5315111,12.9473062,77.5315111,"Mysore Road, Joythi Nagar, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560039 (India)",,vehicle_breakdown,0,2024-03-17 01:15:01.251000+00:00,2024-03-17 03:35:47.980086+00:00,closed,1,2024-03-17 03:35:47.980086+00:00,,unknown,traffic_slow_sir,bmtc_bus,FKN00GL0940,mysore_road,high,,,,2024-03-17 01:19:21.751326+00:00,,1,FKUSR00671,FKUSR00001,,,,byatarayanapura,,FKKG000655,,,,,,,,,unknown,unknown,140.7788181,1,6,1,3,0,1,0,late_night,2,0,0.5130662614262489,4.128292524692137,1,0.0,0,0,0,0,1,0,0,1,13,0,1,1,10,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,62.6,0.9,813.8669654716016,1.4158815612382234,743,70.74039030955585,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,73.7974074074074,65.91624638519376,65.974012813046,67.77,835.4164738512284,1.4103852596314908,70.65103852596314,597.0,73.79358024691358,981.28095127927,1.037063778580024,65.19462334536702,4155.0,65.9109080393291,949.7099349718385,1.084781945715157,65.46538426349497,6558.0,65.96863715783344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,8,3,Medium
FKID001778,unplanned,13.1212,77.6181383,13.1212,77.6181383,"Bagaluru Main Road, Krishna Shelton, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",,pot_holes,0,2024-03-17 01:27:12.382000+00:00,2024-03-18 07:28:21.308073+00:00,closed,1,2024-03-18 07:28:21.308613+00:00,,unknown,unknown,unknown,,non_corridor,low,,,,2024-03-17 01:30:15.147133+00:00,,1,FKUSR00614,FKUSR00001,,,,yelahanka,,FKKG000601,,,,FKUSR00614,2024-03-18 07:28:21.308073+00:00,,,,unknown,unknown,1801.1487678833332,1,6,1,3,0,1,0,late_night,2,0,0.7806577653765869,3.2671181402298672,1,0.0,0,0,0,0,0,1,0,1,6,1,10,1,11,277,8,0.0,0.0,0.0,0.0,0.548026544573425,0.0,0.0,0.0,0.0,0.0,0.0,0.4060149225031803,0.0,0.7313130582367913,0.0,0.0,0.0,0.0,0.0,0.0,2,Medium,1,75.0,0.9,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,58.94734724292101,65.92149710982659,65.97926658905703,47.8,1155.554256674224,0.5241650294695481,57.98061689587427,2545.0,58.902697466467956,981.0787130374077,1.0370548604427334,65.19399903753609,4156.0,65.90899421965318,949.5866035010545,1.0847690196676323,65.46494740051837,6559.0,65.96667636786961,0.0,0.0,0.0,0.0,0.548026544573425,0.0,0.0,0.0,0.0,0.0,0.0,0.4060149225031803,0.0,0.7313130582367913,0.0,0.0,0.0,0.0,0.0,0.0,7,8,3,Medium
FKID001780,unplanned,12.947922,77.5345219,12.947922,77.5345219,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,0,2024-03-17 01:40:34.956000+00:00,2024-03-17 04:35:48.813446+00:00,closed,1,2024-03-17 04:35:48.813446+00:00,,unknown,traffic_slow_movement_sir,lcv,FKN00GL0931,mysore_road,high,,,,2024-03-17 01:42:40.983925+00:00,,1,FKUSR00671,FKUSR00001,,,,byatarayanapura,,FKKG000655,,,,,,,,,unknown,unknown,175.23095743333334,1,6,1,3,0,1,0,late_night,2,0,0.5011775812519084,3.8021629822227023,1,0.0,0,0,0,0,1,0,0,1,13,0,4,1,10,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,66.9,0.9,813.8669654716016,1.4158815612382234,743,70.74039030955585,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,73.75509202453988,65.92206239168111,65.97980221058755,67.77,834.2548724202062,1.4096989966555185,70.63757525083612,598.0,73.72490797546013,981.2759875273875,1.037045946596103,65.19635795044503,4157.0,65.91424610051993,949.7164148066006,1.0847560975609756,65.46640091463415,6560.0,65.97193135543921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,9,3,Medium
FKID001785,unplanned,13.0227369,77.58459,13.0227369,77.58459,"Bellary Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",,accident,0,2024-03-17 01:43:34.273000+00:00,2024-03-17 03:35:47.994941+00:00,closed,1,2024-03-17 03:35:47.994941+00:00,,unknown,unknown,unknown,,bellary_road_1,high,,,,2024-03-17 01:45:45.410913+00:00,,1,FKUSR00423,FKUSR00001,,,,sadashivanagar,,FKKG000412,,,,,,,,,unknown,unknown,112.22869901666668,1,6,1,3,0,1,0,late_night,2,0,0.9114437595984008,0.897722419965895,1,0.0,0,0,1,0,0,0,0,1,0,0,10,1,2,277,8,0.5837119184830725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921416445339535,0.7109889780038909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Medium,1,59.03,0.9,577.4034752757923,1.4065573770491804,610,70.72727868852459,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,74.69801526717558,65.91410848240047,65.97172574084834,64.36,617.4641744015936,1.4223107569721116,71.21697211155379,502.0,74.89961832061068,980.8732243334535,1.0370281317624428,65.19528492426063,4159.0,65.91084246970571,949.4707621125851,1.0847302651630601,65.46563852483999,6562.0,65.96843695525858,0.5837119184830725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921416445339535,0.7109889780038909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,9,3,Medium
FKID001794,unplanned,13.0227369,77.58459,13.0227369,77.58459,"Bellary Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",,accident,0,2024-03-17 01:43:34.273000+00:00,2024-03-17 03:35:48.006643+00:00,closed,1,2024-03-17 03:35:48.006643+00:00,,unknown,unknown,unknown,,bellary_road_1,high,,,,2024-03-17 01:45:45.657470+00:00,,1,FKUSR00423,FKUSR00001,,,,sadashivanagar,,FKKG000412,,,,,,,,,unknown,unknown,112.22889405,1,6,1,3,0,1,0,late_night,2,0,0.9114437595984008,0.897722419965895,1,0.0,0,0,1,0,0,0,0,1,0,0,10,1,2,277,8,0.5837119184830725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921416445339535,0.7109889780038909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Medium,1,59.03,0.9,577.4034752757923,1.4065573770491804,610,70.72727868852459,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,74.57931818181818,65.9180831408776,65.97576162790698,64.36,616.4597301165342,1.4214711729622267,71.19274353876739,503.0,74.77939393939394,981.082133503796,1.037037037037037,65.19676767676766,4158.0,65.91481524249423,949.5983709935579,1.084743179393385,65.46661941777168,6561.0,65.97247093023256,0.5837119184830725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921416445339535,0.7109889780038909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,7,3,Medium
FKID001787,unplanned,12.9061681,77.5856637,12.9061681,77.5856637,"24th Main Road, Sarakki Agrahara, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",,vehicle_breakdown,0,2024-03-17 01:48:25.203000+00:00,2024-03-17 04:35:48.836860+00:00,closed,1,2024-03-17 04:35:48.836860+00:00,,unknown,person_no_promble,bmtc_bus,FKN00GL0933,orr_west_1,high,,,,2024-03-17 01:54:14.004038+00:00,,1,FKUSR00915,FKUSR00001,,,,j_p_nagar,,FKKG000894,,,,,,,,,unknown,unknown,167.39389766666667,1,6,1,3,0,1,0,late_night,2,0,0.0119089319804289,1.7006454088849965,1,0.0,0,0,0,0,1,0,0,1,13,0,1,1,18,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,65.92,0.9,976.8095397315476,1.375,168,69.14303571428572,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,68.01475,65.91411188004614,65.97169570267131,67.77,1006.7552268308641,1.3777777777777778,68.73785185185186,135.0,67.68625,980.6644155533294,1.0370192307692307,65.19380288461538,4160.0,65.90687427912341,949.343192089258,1.0847173548682005,65.46465793082432,6563.0,65.96440766550523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,12,3,Medium
FKID001788,unplanned,13.040034,77.5438675,13.040034,77.5438675,"Outer Ring Road, CQAE Staff Quarters, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,0,2024-03-17 02:21:57.769000+00:00,2024-03-17 04:09:49.807257+00:00,closed,0,2024-03-17 04:09:49.807919+00:00,,unknown,vaccym_down,heavy_vehicle,FKN00GL0934,orr_north_2,high,,,,2024-03-17 02:22:49.459597+00:00,,1,FKUSR00916,FKUSR00001,,,,jalahalli,,FKKG000895,,,,FKUSR00916,2024-03-17 04:09:49.807257+00:00,,,,unknown,unknown,107.86730428333334,2,6,1,3,0,1,0,late_night,2,0,1.2714152295659726,1.156513194340551,1,0.0,0,0,0,0,1,0,0,1,13,0,2,1,17,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,58.48,0.9,668.3508308985815,1.3617021276595744,235,70.28727659574467,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,66.5577358490566,65.91214532871973,65.96971544715447,67.77,747.0087737173042,1.3770491803278688,70.47234972677596,183.0,66.35169811320755,980.4689648160338,1.037010334054314,65.19397740927661,4161.0,65.91411188004614,949.2240651400772,1.0847044485070079,65.46472730042656,6564.0,65.97169570267131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,9,3,Medium
FKID001808,unplanned,12.9883409,77.7298618,12.9883776,77.7299099,"Whitefield Road, Divyasree NR Enclave, EPIP Zone Phase 1, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)","Whitefield Road, Divyasree NR Enclave, EPIP Zone Phase 1, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,1,2024-03-17 02:30:15.150000+00:00,2024-03-17 04:35:48.875185+00:00,closed,1,2024-03-17 04:35:48.875185+00:00,,unknown,vehicle_break_down_location_towards_hope_farm,heavy_vehicle,FKN00GL0948,non_corridor,low,,,,2024-03-17 02:31:53.702711+00:00,,1,FKUSR00920,FKUSR00001,,,,mahadevapura,,FKKG000899,,,,,,,,,unknown,unknown,125.56208641666667,2,6,1,3,0,1,0,late_night,2,0,0.3982183650519236,3.798925511163004,1,0.0066192652269333,0,0,0,0,1,0,0,1,13,1,2,1,11,277,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,Medium,1,75.7,1.401,1072.2135594958706,0.5160051216389244,3124,57.65349551856594,909.2545886939166,1.0330213667667314,5663,64.75658484901994,905.855646780299,1.0737155621742367,8058,65.1206825515016,58.97227678571429,65.91778674351585,65.975362739408,82.36,1155.807828752468,0.5243519245875884,57.98730164964651,2546.0,58.926651785714284,980.2593055991831,1.0370014416146083,65.19236424795771,4162.0,65.90982708933717,949.0959072176313,1.0846915460776847,65.46366336633663,6565.0,65.96734764944863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,13,5,Critical
